notification_id,salary_related,transaction_type_mapped,percentage_change_in_holding,volume,n_people
1,0,Acquisition/Purchase of Shares,0.08190691785828232,630000.0,1
2,0,Acquisition/Purchase of Shares,0.08530758788245524,894960.0,1
3,0,Acquisition/Purchase of Shares,0.0,1375000.0,6
4,0,Disposal/Sale of Shares,1.0,0.0,1
5,0,Acquisition/Purchase of Shares,0.033343,128223.8408,1
6,0,Acquisition/Purchase of Shares,1.0,500000.0,1
7,0,Disposal/Sale of Shares,-0.7123196050600186,-12350000.0,1
8,0,Acquisition/Purchase of Shares,1.0,0.0,2
9,0,Acquisition/Purchase of Shares,1.0,0.0,2
10,1,Lending/Pledging/Agreement,0.6666666666666666,666664.2000000001,6
11,0,Acquisition/Purchase of Shares,1.0,1986529.6,5
12,0,Acquisition/Purchase of Shares,-0.109871587025483,280000.0,4
13,0,Disposal/Sale of Shares,0.0,31631610.6,2
14,0,Cash Settlement of Rights/Options,0.0,1047750.0,1
15,0,Acquisition/Purchase of Shares,1.0,5692562.5,1
16,0,Acquisition/Purchase of Shares,0.0,11265575.0,1
17,0,Acquisition/Purchase of Shares,0.0,11127500.0,1
18,0,Acquisition/Purchase of Shares,0.0,4281945.4022,1
19,0,Acquisition/Purchase of Shares,0.0,28909476.379802,1
20,0,Acquisition/Purchase of Shares,1.0,4849440.0,1
21,0,Acquisition/Purchase of Shares,0.0,14241870.0,1
22,1,Grant/Award of Rights/Instruments,0.0,6979500.0,1
23,0,Acquisition/Purchase of Shares,0.0,14159203.92,1
24,0,Acquisition/Purchase of Shares,0.0,54429800.0,1
25,0,Acquisition/Purchase of Shares,1.0,26882200.0,1
26,0,Acquisition/Purchase of Shares,1.0,51992100.0,1
27,0,Acquisition/Purchase of Shares,1.0,26047300.0,1
28,0,Acquisition/Purchase of Shares,0.0,24120528.63,1
29,0,Exercise/Settlement leading to Shares,1.0,562500.0,1
30,1,Grant/Award of Rights/Instruments,0.0,16673250.0,2
31,0,Acquisition/Purchase of Shares,1.0,3192588.0,1
32,0,Disposal/Sale of Shares,0.0,18958335.0,1
33,1,Acquisition/Purchase of Shares,0.5,604000.0,1
34,0,Acquisition/Purchase of Shares,1.0,212204.00000000003,1
35,0,Acquisition/Purchase of Shares,1.534842851277565,4360000.0,1
36,0,Disposal/Sale of Shares,1.0,551197.2528,1
37,0,Disposal/Sale of Shares,0.0,3698.906399999978,2
38,0,Transfer (Internal/Other),0.0,2176118.55,1
39,0,Acquisition/Purchase of Shares,6.996147186763513e-08,57104.96,1
40,0,Acquisition/Purchase of Shares,0.07248853250034433,50100.0444,1
41,0,Acquisition/Purchase of Shares,3.0,109071.94410000001,1
42,0,Acquisition/Purchase of Shares,5.353642557161419e-06,3968.055,1
43,0,Acquisition/Purchase of Shares,0.0007523763325833266,558528.3570000001,1
44,0,Acquisition/Purchase of Shares,1.750964641440262e-05,13000.0,1
45,0,Acquisition/Purchase of Shares,0.003599445434605904,2662816.0,1
46,0,Acquisition/Purchase of Shares,0.086903093810877,59150.0,1
47,0,Acquisition/Purchase of Shares,0.0016296594786209201,1202313.3150000002,1
48,0,Acquisition/Purchase of Shares,0.0058818757055720625,4324093.4352,1
49,0,Acquisition/Purchase of Shares,0.0009568753523371366,724516.1055,1
50,0,Acquisition/Purchase of Shares,0.00534537996671325,4019580.0,1
51,0,Acquisition/Purchase of Shares,0.0012412750112597477,934989.164,1
52,0,Acquisition/Purchase of Shares,0.0,883642.848,1
53,0,Acquisition/Purchase of Shares,0.0,772291.8576,1
54,0,Acquisition/Purchase of Shares,0.0016002077308095233,1202209.1283,1
55,0,Acquisition/Purchase of Shares,0.0026948135747009655,2008876.5729,1
56,0,Acquisition/Purchase of Shares,0.000359250748076814,271769.0,1
57,0,Acquisition/Purchase of Shares,0.0,227082.386,1
58,0,Acquisition/Purchase of Shares,0.0014076131810604037,1054552.1345,1
59,0,Acquisition/Purchase of Shares,0.1545138996362772,100413.0,1
60,0,Acquisition/Purchase of Shares,0.00033908145648914886,254259.6296,1
61,0,Acquisition/Purchase of Shares,7.200715664728486e-07,539968.0,1
62,0,Acquisition/Purchase of Shares,0.0007211095481862887,540000.0,1
63,0,Acquisition/Purchase of Shares,0.0023851566671516853,1781759.408,1
64,0,Acquisition/Purchase of Shares,0.0010854211227726345,802455.0,1
65,0,Acquisition/Purchase of Shares,0.0,539532.9753,1
66,0,Acquisition/Purchase of Shares,3.0,269919.0,1
67,0,Acquisition/Purchase of Shares,0.0010877824481515747,810000.0,1
68,0,Acquisition/Purchase of Shares,0.0005164556197888264,384357.76399999997,1
69,0,Acquisition/Purchase of Shares,0.0005444684042807122,404920.5,1
70,0,Acquisition/Purchase of Shares,0.00027975351047085985,207879.359,1
71,0,Acquisition/Purchase of Shares,1.0,59708.909100000004,1
72,0,Acquisition/Purchase of Shares,0.023376825294323316,16920.1,1
73,0,Acquisition/Purchase of Shares,0.005364094361916452,3897641.8904999997,1
74,0,Acquisition/Purchase of Shares,3.3733217997854655e-05,24670.8,1
75,0,Acquisition/Purchase of Shares,0.00036521144756743244,264800.0,1
76,0,Acquisition/Purchase of Shares,7.304234286528604e-07,537298.4211,1
77,0,Acquisition/Purchase of Shares,3.6548170067845464e-07,265830.0,1
78,0,Acquisition/Purchase of Shares,0.0010952651960817147,791112.7576,1
79,0,Acquisition/Purchase of Shares,0.0005664737001180959,408904.314,1
80,0,Acquisition/Purchase of Shares,1.8311182357073256e-06,1313386.278,1
81,0,Acquisition/Purchase of Shares,0.0027968811941748196,2032926.84,1
82,0,Acquisition/Purchase of Shares,0.0028090914682138745,2007416.439,1
83,0,Acquisition/Purchase of Shares,0.0,1067960.0,1
84,0,Acquisition/Purchase of Shares,3.694927976062187e-07,264402.4376,1
85,0,Acquisition/Purchase of Shares,0.0008039240609159289,575269.9452,1
86,0,Acquisition/Purchase of Shares,0.00034781476005351736,248979.50999999998,1
87,0,Acquisition/Purchase of Shares,0.0007406583082142154,529848.0,1
88,0,Acquisition/Purchase of Shares,0.001855080722910117,1324940.0,1
89,0,Acquisition/Purchase of Shares,0.0014862702994333037,1059636.0,1
90,0,Acquisition/Purchase of Shares,0.001488482586893427,1058328.0,1
91,0,Acquisition/Purchase of Shares,0.0007447956010882209,530380.0,1
92,0,Acquisition/Purchase of Shares,0.0006816171023846201,483178.7142,1
93,0,Acquisition/Purchase of Shares,0.0018667363780699693,1339760.0,1
94,0,Acquisition/Purchase of Shares,0.000934240179099074,668715.0,1
95,0,Acquisition/Purchase of Shares,3.681041801350132e-05,26102.5,1
96,0,Acquisition/Purchase of Shares,0.0010852713758318455,783272.0090000001,1
97,0,Acquisition/Purchase of Shares,0.0009361640938380931,674422.5,1
98,0,Acquisition/Purchase of Shares,0.0011246603525735229,808392.0,1
99,0,Acquisition/Purchase of Shares,7.497741305431738e-07,543910.0,1
100,0,Acquisition/Purchase of Shares,1.148027489930936e-05,8124.3,1
101,0,Acquisition/Purchase of Shares,0.0010433538480062424,735185.2716,1
102,0,Acquisition/Purchase of Shares,0.0016877356173046415,1199573.8118,1
103,1,Acquisition/Purchase of Shares,1.0,15984.000000000002,1
104,0,Acquisition/Purchase of Shares,0.0003300342452865691,237269.719,1
105,0,Acquisition/Purchase of Shares,0.0005868794303541753,434081.0102,1
106,0,Acquisition/Purchase of Shares,0.00037668452377320066,268000.0,1
107,0,Acquisition/Purchase of Shares,0.0018869765932630256,1323970.0,1
108,0,Disposal/Sale of Shares,-0.5181111158853607,319537.0,1
109,0,Acquisition/Purchase of Shares,0.0007553607765471356,529998.0,1
110,0,Acquisition/Purchase of Shares,0.0,725476.0499999999,1
111,0,Acquisition/Purchase of Shares,0.0003435589133190726,239916.61560000002,1
112,0,Acquisition/Purchase of Shares,0.0009464004227759968,661440.0,1
113,0,Acquisition/Purchase of Shares,0.0002960838359166165,206348.8833,1
114,0,Acquisition/Purchase of Shares,0.0011282000307752953,790398.816,1
115,0,Acquisition/Purchase of Shares,0.0071334304082100635,4959572.442,1
116,0,Acquisition/Purchase of Shares,0.0005221218377496839,368482.446,1
117,0,Acquisition/Purchase of Shares,0.0,132596.0,1
118,0,Acquisition/Purchase of Shares,0.00025842661074073275,179531.1,1
119,0,Acquisition/Purchase of Shares,0.0003479383192258573,246557.92130000002,1
120,0,Acquisition/Purchase of Shares,0.0009658768786333991,686333.652,1
121,0,Acquisition/Purchase of Shares,0.0009576087666401281,676317.5,1
122,0,Acquisition/Purchase of Shares,0.0,247482.825,1
123,0,Acquisition/Purchase of Shares,0.001153914688186971,821316.3520000001,1
124,0,Acquisition/Purchase of Shares,0.0014745247336435364,1057112.5306,1
125,0,Acquisition/Purchase of Shares,0.0005121063391523112,372897.447,1
126,0,Acquisition/Purchase of Shares,0.0003416746788725197,247257.393,1
127,0,Acquisition/Purchase of Shares,3.8450912699702025e-07,277985.0,1
128,0,Acquisition/Purchase of Shares,0.002222166280197658,1631268.6,1
129,0,Acquisition/Purchase of Shares,0.00034171860897503237,251733.03509999998,1
130,0,Acquisition/Purchase of Shares,1.0,184703.94499999998,1
131,0,Acquisition/Purchase of Shares,3.83824323722758e-05,29153.5,1
132,0,Acquisition/Purchase of Shares,0.00035131298985182415,266298.3728,1
133,0,Acquisition/Purchase of Shares,0.001255248587362373,968886.3752,1
134,0,Acquisition/Purchase of Shares,0.00033726278359679976,262717.446,1
135,0,Acquisition/Purchase of Shares,1.7586232059724234e-05,13738.0425,1
136,0,Acquisition/Purchase of Shares,0.1528860035225781,102916.96220000001,1
137,0,Acquisition/Purchase of Shares,0.00010480790308033172,81194.45,1
138,0,Acquisition/Purchase of Shares,0.000480274718531437,384169.563,1
139,0,Acquisition/Purchase of Shares,0.000669242799243958,535669.9927000001,1
140,0,Acquisition/Purchase of Shares,0.0,779830.0,1
141,0,Acquisition/Purchase of Shares,0.2244236921971426,142818.95489999998,1
142,0,Acquisition/Purchase of Shares,0.0018517244613504005,1473345.7916,1
143,0,Acquisition/Purchase of Shares,0.0038972327776606876,3146460.0,1
144,0,Acquisition/Purchase of Shares,0.0,1919873.9712,1
145,0,Acquisition/Purchase of Shares,0.00038221166585039596,307503.738,1
146,0,Acquisition/Purchase of Shares,0.0009779791945488535,782365.0,1
147,0,Acquisition/Purchase of Shares,0.0003593995585458907,288839.5552,1
148,0,Acquisition/Purchase of Shares,0.0005105969920704181,410791.5,1
149,0,Acquisition/Purchase of Shares,0.0,1569640.0,1
150,0,Acquisition/Purchase of Shares,0.0007852162314716943,622886.0,1
151,0,Acquisition/Purchase of Shares,1.0,2356035.0,1
152,0,Acquisition/Purchase of Shares,1.0,15793874.12554,1
153,0,Disposal/Sale of Shares,0.0,348711891.0,1
154,0,Disposal/Sale of Shares,-0.17609641781051222,295086.0,1
155,1,Acquisition/Purchase of Shares,0.0,15999.581400000001,4
156,0,Disposal/Sale of Shares,0.0,87938898.75,1
157,1,Exercise/Settlement leading to Shares,1.0,28479750.0,4
158,0,Share Buyback/Repurchase,0.0,6636666.848499999,1
159,0,Share Buyback/Repurchase,1.0,8437201.575000001,1
160,0,Share Buyback/Repurchase,1.0,8308326.393999999,1
161,0,Share Buyback/Repurchase,1.0,3391109.9,1
162,1,Acquisition/Purchase of Shares,1.0861464625601858,218799.625,2
163,1,Acquisition/Purchase of Shares,0.0,178862.03999999998,1
164,1,Grant/Award of Rights/Instruments,0.0,0.0,1
165,1,Grant/Award of Rights/Instruments,1.0,0.0,4
166,0,Acquisition/Purchase of Shares,0.011746851202620968,7997582.339999999,1
167,0,Acquisition/Purchase of Shares,0.0006860411311053984,472167.5,1
168,0,Acquisition/Purchase of Shares,0.00516799791709012,3400000.0,1
169,0,Acquisition/Purchase of Shares,0.006502000301380718,4200000.0,1
170,0,Acquisition/Purchase of Shares,0.0,8206393.9,1
171,0,Acquisition/Purchase of Shares,0.0,5275898.64,1
172,0,Acquisition/Purchase of Shares,0.0005968676963737377,366514.56,1
173,0,Acquisition/Purchase of Shares,0.00153337253960212,896940.99,1
174,0,Acquisition/Purchase of Shares,0.04014527384087997,22953500.0,1
175,0,Acquisition/Purchase of Shares,0.037344144990344386,19483194.27,1
176,1,Acquisition/Purchase of Shares,0.1719888593613157,14394.317000000001,5
177,0,Acquisition/Purchase of Shares,0.029248368374633203,8847513.15,1
178,0,Acquisition/Purchase of Shares,0.030402888717424716,7855026.149999999,2
179,0,Acquisition/Purchase of Shares,0.00047309503470685613,253642.62000000002,1
180,0,Acquisition/Purchase of Shares,0.0,2800264.6500000004,1
181,1,Acquisition/Purchase of Shares,1.054702928318073,125066.3312,3
182,0,Acquisition/Purchase of Shares,0.06666845163017289,33049403.660000004,1
183,0,Acquisition/Purchase of Shares,0.0007427015119481875,360330.7,1
184,0,Acquisition/Purchase of Shares,0.0,1318905.0,1
185,0,Acquisition/Purchase of Shares,0.0,439295.9,1
186,0,Acquisition/Purchase of Shares,0.0009914282226415666,471468.16000000003,1
187,0,Acquisition/Purchase of Shares,0.0035042449735830177,1623010.43,1
188,0,Acquisition/Purchase of Shares,0.0,773681.37,1
189,0,Acquisition/Purchase of Shares,1.0,84996.49,1
190,0,Acquisition/Purchase of Shares,0.003273691154542153,1467000.0,1
191,0,Acquisition/Purchase of Shares,1.0,0.0,1
192,1,Acquisition/Purchase of Shares,1.0295342180588083,191743.83,3
193,0,Acquisition/Purchase of Shares,1.0,71253.6868,1
194,1,Acquisition/Purchase of Shares,0.3550795464285865,15992.9915,4
195,1,Disposal/Sale of Shares,1.0,258308.1214,2
196,1,Acquisition/Purchase of Shares,0.2362455073265137,15996.24,1
197,0,Acquisition/Purchase of Shares,0.31947450418409934,359450.0,2
198,1,Acquisition/Purchase of Shares,0.0,15985.800000000001,1
199,1,Disposal/Sale of Shares,0.17127446493897058,244244.54325,2
200,0,Share Buyback/Repurchase,1.0,574083.4,1
201,0,Share Buyback/Repurchase,1.0,1229100.0,1
202,0,Acquisition/Purchase of Shares,0.34345141192875445,3876920.0,1
203,1,Disposal/Sale of Shares,1.0,487965.03659999993,5
204,1,Acquisition/Purchase of Shares,1.0138737623762375,15974.91,4
205,0,Acquisition/Purchase of Shares,0.007048695042452967,714503.4959999999,1
206,0,Disposal/Sale of Shares,1.0,-1699421.2178999998,1
207,0,Acquisition/Purchase of Shares,0.0,2508551.0268,1
208,0,Disposal/Sale of Shares,0.01291386212875386,1229457.0654000002,1
209,0,Acquisition/Purchase of Shares,1.0,1713085.5532000002,1
210,0,Disposal/Sale of Shares,-0.15210932524793996,-16238717.600000001,1
211,0,Acquisition/Purchase of Shares,1.0,1436834.5112,1
212,0,Disposal/Sale of Shares,-0.014989342103798904,1142835.1679,1
213,0,Share Buyback/Repurchase,1.0,2272259.4336,1
214,0,Disposal/Sale of Shares,-0.03185012953813171,2241471.6291,1
215,0,Disposal/Sale of Shares,-0.007179940351264774,480049.70000000007,1
216,0,Disposal/Sale of Shares,0.01181451919249876,773506.5599999999,1
217,0,Disposal/Sale of Shares,0.019515606936416185,1256302.9245,1
218,0,Disposal/Sale of Shares,1.0,-1614557.7197999998,1
219,0,Disposal/Sale of Shares,1.0,1259120.6775,1
220,0,Disposal/Sale of Shares,-0.02103024000616236,1314453.3184000002,1
221,0,Disposal/Sale of Shares,-0.046248663776727414,2885312.296,1
222,0,Share Buyback/Repurchase,0.059216986185916545,3229798.8,1
223,0,Acquisition/Purchase of Shares,1.0,8429108.9052,1
224,0,Disposal/Sale of Shares,1.0,23472746.7975,1
225,0,Disposal/Sale of Shares,1.0,-1403370.8188,1
226,0,Disposal/Sale of Shares,1.0,1873922.0,1
227,0,Share Buyback/Repurchase,1.0,4877118.3006,1
228,0,Disposal/Sale of Shares,0.0976587198488043,2443574.0075,1
229,0,Acquisition/Purchase of Shares,0.14280421667752716,3117567.338,1
230,0,Acquisition/Purchase of Shares,1.0,1791671.2028571428,7
231,1,Acquisition/Purchase of Shares,0.6285473118537689,14654.933333333334,6
232,0,Disposal/Sale of Shares,0.0,0.0,1
233,1,Grant/Award of Rights/Instruments,0.0,0.0,1
234,1,Transfer (Rights),0.6363636363636364,2293668.1818181816,11
235,1,Exercise/Settlement leading to Shares,0.5,31328301.0,2
236,1,Grant/Award of Rights/Instruments,2.3333333333333335,0.0,3
237,0,Acquisition/Purchase of Shares,0.0,0.0,20
238,0,Administrative/Other/No Transaction,0.0,0.0,1
239,1,Acquisition/Purchase of Shares,0.3164982373678026,22.912,10
240,0,Disposal/Sale of Shares,-1.0,2308470.3333333335,9
241,1,Exercise and Sale (Net Disposal),1.0,1150625.0,1
242,1,Acquisition/Purchase of Shares,0.1712676056338028,15990.4,1
243,1,Exercise/Settlement leading to Shares,0.0,5465468.75,1
244,1,Disposal/Sale of Shares,0.0,335000.0,2
245,1,Disposal/Sale of Shares,1.1282814590875703,304592.434175,8
246,0,Acquisition/Purchase of Shares,0.6166666666666667,504666.6666666667,3
247,1,Exercise/Settlement leading to Shares,0.5,2759349.3194000004,2
248,1,Transfer (Outflow/Internal),0.0,0.0,2
249,1,Transfer (Outflow/Internal),0.0,0.0,2
250,0,Acquisition/Purchase of Shares,1.0,98316990.0,1
251,0,Acquisition/Purchase of Shares,1.0,98316990.0,1
252,0,Acquisition/Purchase of Shares,1.0,49810.0,1
253,0,Acquisition/Purchase of Shares,1.0,49810.0,1
254,0,Acquisition/Purchase of Shares,1.0,147475.8,1
255,0,Acquisition/Purchase of Shares,1.0,147475.8,1
256,0,Acquisition/Purchase of Shares,1.0,122619028.0,1
257,0,Acquisition/Purchase of Shares,1.0,122619028.0,1
258,0,Acquisition/Purchase of Shares,0.20792902689215415,665236.5,1
259,0,Acquisition/Purchase of Shares,0.00599816696017697,435000.0,1
260,0,Acquisition/Purchase of Shares,0.9601117220912979,2420000.0,1
261,0,Acquisition/Purchase of Shares,0.46805046805046807,1035000.0,1
262,0,Acquisition/Purchase of Shares,0.46805046805046807,1035000.0,1
263,0,Acquisition/Purchase of Shares,0.0,20044960.283333335,6
264,0,Disposal/Sale of Shares,-0.09014693951140358,-11263000.0,1
265,0,Disposal/Sale of Shares,0.0,11263000.0,1
266,0,Disposal/Sale of Shares,-0.3886082273913285,567000.0,1
267,0,Disposal/Sale of Shares,-0.3886082273913285,-567000.0,1
268,0,Disposal/Sale of Shares,-0.17017828200972449,498802.5,4
269,0,Disposal/Sale of Shares,-0.06483297315357923,199436.0,5
270,0,Disposal/Sale of Shares,-0.48452295254443767,5600000.0,1
271,0,Disposal/Sale of Shares,-0.48452295254443767,5600000.0,1
272,0,Disposal/Sale of Shares,-0.04814466508966141,-11850000.0,1
273,0,Disposal/Sale of Shares,-0.04814466508966141,11850000.0,1
274,0,Disposal/Sale of Shares,0.0,22710000.0,1
275,0,Disposal/Sale of Shares,0.0,22710000.0,1
276,1,Disposal/Sale of Shares,0.0,-22710000.0,1
277,1,Acquisition/Purchase of Shares,0.0,191694.7008,3
278,1,Acquisition/Purchase of Shares,2.4827586206896552,22343.44846896552,29
279,0,Disposal/Sale of Shares,-0.05,367500.0,1
280,0,Disposal/Sale of Shares,-0.047619047619047616,367500.0,1
281,0,Disposal/Sale of Shares,0.0,512619.75,1
282,0,Disposal/Sale of Shares,1.0,-512619.75,1
283,0,Disposal/Sale of Shares,-0.08783204171436435,20760000.0,1
284,0,Disposal/Sale of Shares,-0.08783204171436435,20760000.0,1
285,0,Disposal/Sale of Shares,-1.0,386898.6,1
286,0,Disposal/Sale of Shares,-1.0,386898.6,1
287,0,Disposal/Sale of Shares,-0.21428571428571427,-2009933.0,1
288,0,Disposal/Sale of Shares,1.0,2009933.0,1
289,0,Disposal/Sale of Shares,1.0,-632861.0,1
290,0,Disposal/Sale of Shares,0.0,632861.0,1
291,0,Disposal/Sale of Shares,-0.014076985825449763,2988678.6048,1
292,0,Disposal/Sale of Shares,-0.014076985825449763,2988678.6048,1
293,0,Disposal/Sale of Shares,-0.004220105430777279,901797.804,1
294,0,Disposal/Sale of Shares,-0.004220105430777279,901797.804,1
295,0,Disposal/Sale of Shares,-0.057692307692307696,463500.0,1
296,0,Disposal/Sale of Shares,-0.057692307692307696,463500.0,1
297,0,Disposal/Sale of Shares,-0.49316200041575037,0.0,2
298,0,Disposal/Sale of Shares,-0.49325425521580984,1512500.0,2
299,0,Disposal/Sale of Shares,-0.07142857142857142,-574000.0,1
300,0,Disposal/Sale of Shares,-0.07142857142857142,-574000.0,1
301,1,Acquisition/Purchase of Shares,0.0,161279.976,3
302,1,Acquisition/Purchase of Shares,3.0,9756.211384615384,39
303,0,Disposal/Sale of Shares,-0.02794029717300073,5620000.0,1
304,0,Disposal/Sale of Shares,1.0,5620000.0,1
305,0,Disposal/Sale of Shares,-0.0666671111140741,565000.0,1
306,0,Disposal/Sale of Shares,-0.0666671111140741,565000.0,1
307,0,Disposal/Sale of Shares,-0.06666666666666667,-560000.0,1
308,0,Disposal/Sale of Shares,-0.06666666666666667,560000.0,1
309,0,Acquisition/Purchase of Shares,0.3088803088803089,224000.0,1
310,0,Acquisition/Purchase of Shares,0.3088803088803089,224000.0,1
311,0,Disposal/Sale of Shares,-0.012663191621634547,72952.40000000001,1
312,0,Disposal/Sale of Shares,-0.012663191621634547,72952.40000000001,1
313,0,Disposal/Sale of Shares,-0.30296666666666666,2504751.1645,1
314,0,Disposal/Sale of Shares,-0.30296666666666666,2504751.1645,1
315,1,Acquisition/Purchase of Shares,1.5419983912545048,49696.1,18
316,1,Acquisition/Purchase of Shares,0.0,284682.27,2
317,0,Acquisition/Purchase of Shares,0.44692737430167595,220600.0,1
318,0,Acquisition/Purchase of Shares,0.44692737430167595,220600.0,1
319,0,Acquisition/Purchase of Shares,0.08722958827634333,396200.0,1
320,0,Acquisition/Purchase of Shares,0.08722958827634333,396200.0,1
321,0,Acquisition/Purchase of Shares,0.04539676775013619,56000.0,1
322,0,Acquisition/Purchase of Shares,0.04539676775013619,56000.0,1
323,0,Acquisition/Purchase of Shares,0.2,558900.0,1
324,0,Acquisition/Purchase of Shares,0.2,558900.0,1
325,0,Acquisition/Purchase of Shares,0.12099067161921816,11240000.0,1
326,0,Acquisition/Purchase of Shares,0.12099067161921816,11240000.0,1
327,0,Acquisition/Purchase of Shares,2.558139534883721,264000.0,1
328,0,Acquisition/Purchase of Shares,2.558139534883721,264000.0,1
329,1,Transfer (Outflow/Internal),0.12084379312064637,0.0,2
330,1,Disposal/Sale of Shares,0.12084379312064637,0.0,2
331,1,Acquisition/Purchase of Shares,0.0,153997.4,3
332,1,Acquisition/Purchase of Shares,2.611111111111111,91989.81666666667,18
333,0,Acquisition/Purchase of Shares,0.024646983311938382,29886.72,1
334,0,Acquisition/Purchase of Shares,0.024646983311938382,29886.72,1
335,0,Disposal/Sale of Shares,-0.19757089736992844,28693500.0,1
336,1,Acquisition/Purchase of Shares,0.0,224983.60499999998,2
337,1,Acquisition/Purchase of Shares,0.03336180968317662,26468.659411764707,17
338,0,Disposal/Sale of Shares,-0.3618926988148014,2619040.0,1
339,0,Disposal/Sale of Shares,-0.06272651240591023,1845301.4999999998,1
340,0,Disposal/Sale of Shares,-0.0757706818809239,246030.0,1
341,0,Disposal/Sale of Shares,-0.037467209063604914,1165945.0499999998,1
342,0,Disposal/Sale of Shares,-0.07818742552744094,2615892.12,1
343,0,Disposal/Sale of Shares,-0.09722222222222222,-83160.0,1
344,0,Disposal/Sale of Shares,-0.17722640673460346,1912880.0,1
345,0,Disposal/Sale of Shares,-0.19470404984423675,245000.0,1
346,0,Disposal/Sale of Shares,-0.1483910128394683,20833333.333333332,3
347,0,Disposal/Sale of Shares,-0.1483910128394683,20833333.333333332,3
348,0,Disposal/Sale of Shares,-0.12195121951219512,0.0,1
349,0,Disposal/Sale of Shares,1.0,-124000000.0,1
350,1,Acquisition/Purchase of Shares,0.010362080174309583,211765.8,15
351,1,Acquisition/Purchase of Shares,0.00912572193991719,211765.8,15
352,1,Acquisition/Purchase of Shares,0.007508602330961227,894170.2058823529,17
353,1,Acquisition/Purchase of Shares,0.07053168439565564,22485.9375,16
354,1,Transfer (Internal/Other),-0.06100301151533514,0.0,1
355,1,Acquisition/Purchase of Shares,1.0,0.0,15
356,1,Grant/Award of Rights/Instruments,0.08268483304649611,0.0,17
357,0,Acquisition/Purchase of Shares,0.43859649122807015,146000.0,1
358,0,Acquisition/Purchase of Shares,-0.02381996867674119,0.0,1
359,0,Acquisition/Purchase of Shares,0.49508627518038284,0.0,2
360,0,Acquisition/Purchase of Shares,1.0,227931.6,1
361,1,Acquisition/Purchase of Shares,1.0,0.0,15
362,1,Acquisition/Purchase of Shares,0.02894813428717097,0.0,16
363,1,Acquisition/Purchase of Shares,0.014735675438576444,210728.0,14
364,1,Acquisition/Purchase of Shares,0.014665209616025632,210728.0,14
365,1,Unclassified/Needs Review,1.0,11872.0,15
366,1,Acquisition/Purchase of Shares,1.0,11872.0,15
367,0,Disposal/Sale of Shares,0.0,1073215.0,1
368,0,Acquisition/Purchase of Shares,0.12297097884899164,54500.0,1
369,0,Disposal/Sale of Shares,-0.28266331658291455,931184.1,1
370,0,Acquisition/Purchase of Shares,0.028297882375135593,123630.0,1
371,1,Grant/Award of Rights/Instruments,0.015863114630408032,0.0,10
372,1,Acquisition/Purchase of Shares,0.035700612088267844,0.0,10
373,1,Acquisition/Purchase of Shares,0.028787214859014264,223459.08333333334,12
374,1,Acquisition/Purchase of Shares,1.0,22410.5,10
375,1,Acquisition/Purchase of Shares,1.0,5931.200000000001,10
376,1,Acquisition/Purchase of Shares,1.0,5931.200000000001,10
377,0,Acquisition/Purchase of Shares,1.0,5494328.0,1
378,0,Disposal/Sale of Shares,-0.01731349170480784,341334.0,1
379,0,Acquisition/Purchase of Shares,0.9090909090909091,511848.0,1
380,0,Acquisition/Purchase of Shares,0.019694731659281144,50400.0,1
381,0,Acquisition/Purchase of Shares,0.019694731659281144,50400.0,1
382,1,Acquisition/Purchase of Shares,0.022341658708214022,0.0,8
383,1,Acquisition/Purchase of Shares,1.0,0.0,7
384,1,Acquisition/Purchase of Shares,0.02410346799501514,233088.54545454544,11
385,1,Acquisition/Purchase of Shares,0.031085739151734626,40370.4,10
386,1,Disposal/Sale of Shares,1.0,2160270.0,1
387,1,Disposal/Sale of Shares,1.0,2160270.0,1
388,1,Acquisition/Purchase of Shares,0.011154217125232698,5947.2,9
389,1,Acquisition/Purchase of Shares,0.011743121589978787,5947.2,9
390,1,Disposal/Sale of Shares,0.0,4959964.8,1
391,1,Disposal/Sale of Shares,1.0,4959964.8,1
392,1,Acquisition/Purchase of Shares,0.5947778504728484,10755000.0,1
393,1,Acquisition/Purchase of Shares,0.5947778504728484,10755000.0,1
394,1,Acquisition/Purchase of Shares,3.0,14340000.0,1
395,1,Acquisition/Purchase of Shares,3.0,14340000.0,1
396,0,Acquisition/Purchase of Shares,0.049689440993788817,2300000.0,1
397,0,Acquisition/Purchase of Shares,1.0,506000.0,1
398,0,Acquisition/Purchase of Shares,0.05350741077639253,106000.0,1
399,0,Acquisition/Purchase of Shares,0.05350741077639253,106000.0,1
400,0,Acquisition/Purchase of Shares,0.0024906600249066002,100000.0,1
401,0,Acquisition/Purchase of Shares,0.0023867540145402254,94644.0,1
402,0,Acquisition/Purchase of Shares,0.00136,52604.8,1
403,1,Acquisition/Purchase of Shares,0.02274793694079254,0.0,9
404,1,Acquisition/Purchase of Shares,0.024260378229250666,0.0,9
405,1,Acquisition/Purchase of Shares,1.0,22455.75,8
406,1,Acquisition/Purchase of Shares,0.8888888888888888,39921.333333333336,9
407,1,Disposal/Sale of Shares,1.0,1931194.5,1
408,1,Disposal/Sale of Shares,1.0,1931194.5,1
409,1,Acquisition/Purchase of Shares,0.022233487231874946,5988.2,8
410,1,Acquisition/Purchase of Shares,0.01730588951669744,5988.2,8
411,1,Disposal/Sale of Shares,1.0,4616902.2,1
